"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","DATA_INIZIO_DIFF","CL_ETA","GE","MASCHI_15","MASCHI_16","MASCHI_17","MASCHI_18","MASCHI_19","MASCHI_20","FEMMINE_15","FEMMINE_16","FEMMINE_17","FEMMINE_18","FEMMINE_19","FEMMINE_20","TOTALE_15","TOTALE_16","TOTALE_17","TOTALE_18","TOTALE_19","TOTALE_20"
"516",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",11,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"517",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"518",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"519",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"520",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",12,115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"521",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"522",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"523",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,115,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"524",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"525",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"526",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"527",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"528",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",11,117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"529",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"530",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",0,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"531",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"532",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"533",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,118,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"534",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,118,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"535",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,118,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"536",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"537",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"538",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"539",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"540",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"541",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"542",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"543",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,121,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
"544",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"545",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"546",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"547",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,122,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"548",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"549",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"550",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,123,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"551",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"552",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"553",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"554",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"555",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",9,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"556",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"557",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,125,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"558",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,125,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"559",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"560",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"561",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"562",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",11,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"563",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,127,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"564",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"565",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"566",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"567",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"568",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"569",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"570",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"571",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,129,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"572",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,129,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"573",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"574",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"575",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"576",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"577",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"578",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"579",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,131,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
"580",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,201,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"581",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"582",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
"583",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"584",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,202,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"585",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"586",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"587",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,203,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"588",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"589",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,204,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"590",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"591",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"592",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"593",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,205,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1
"594",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,205,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"595",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"596",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"597",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",12,206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"598",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"599",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"600",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"601",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,206,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"602",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,207,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"603",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"604",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"605",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"606",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"607",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"608",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,209,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"609",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"610",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"611",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"612",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"613",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,211,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"614",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,211,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"615",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"616",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"617",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"618",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"619",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"620",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"621",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,215,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"622",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"623",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"624",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"625",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"626",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"627",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"628",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"629",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",12,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"630",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"631",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"632",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,220,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"633",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,220,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"634",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"635",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"636",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,221,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"637",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"638",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"639",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"640",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,223,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"641",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,223,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
"642",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,223,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"643",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,223,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"644",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,224,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,1
"645",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"646",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",13,225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"647",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"648",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"649",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,225,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"650",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"651",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,226,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"652",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,227,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"653",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,227,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"654",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"655",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"656",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",9,228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"657",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"658",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"659",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"660",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,229,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"661",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,301,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
"662",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"663",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"664",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"665",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"666",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"667",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",12,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"668",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"669",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,303,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3
"670",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"671",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,303,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"672",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"673",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",21,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"674",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",11,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"675",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"676",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,304,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
"677",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,304,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"678",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"679",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"680",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"681",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"682",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"683",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,306,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2
"684",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,306,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"685",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,306,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1,1,0,3
"686",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"687",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",14,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"688",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"689",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,307,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"690",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,307,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,2,1,3
"691",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"692",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",16,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"693",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,308,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
"694",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,308,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,2
"695",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,309,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"696",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",17,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"697",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",18,309,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"698",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",19,309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"699",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",20,309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"700",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",12,310,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"701",3,98,"Lombardia","Lodi","Codogno",98019,"1 aprile",15,310,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
