"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"168",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,206,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"169",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,217,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"170",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,223,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"171",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,227,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"172",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,307,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"173",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,312,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"174",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,318,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"175",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,322,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"176",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,324,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"177",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,329,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"178",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,407,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"179",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,420,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"180",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,422,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"181",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,427,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"182",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,503,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"183",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,507,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"184",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,512,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"185",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,518,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"186",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,611,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"187",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,614,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"188",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,712,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"189",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,716,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"190",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,723,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"191",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,809,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"192",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,810,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"193",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,815,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"194",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,818,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"195",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,819,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"196",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,912,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"197",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,913,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"198",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,928,0,0,0,0,1,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,1,"n.d."
"199",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1010,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"200",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1019,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"201",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1108,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"202",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1123,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"203",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1125,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"204",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1209,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"205",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,14,1220,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"206",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,102,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"207",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,114,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"208",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,118,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"209",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,127,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"210",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,129,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"211",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,204,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"212",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,213,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"213",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,215,0,2,0,0,0,"0",0,0,0,0,0,"0",0,2,0,0,0,"0"
"214",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,223,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"215",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,224,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"216",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,229,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"217",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,301,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"218",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,308,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"219",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,311,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"220",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,314,0,0,0,0,0,"1",0,1,0,0,0,"0",0,1,0,0,0,"1"
"221",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,318,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"222",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,320,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"223",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,323,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"224",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,326,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"225",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,329,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"226",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,403,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"227",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,406,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"228",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,414,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"229",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,415,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"230",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,501,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"231",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,510,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"232",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,513,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"233",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,521,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"234",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,528,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"235",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,531,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"236",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,605,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"237",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,608,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"238",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,609,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"239",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,610,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"240",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,615,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"241",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,617,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"242",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,619,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"243",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,623,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"244",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,709,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"245",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,723,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"246",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,727,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"247",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,802,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"248",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,807,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"249",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,810,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"250",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,812,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"251",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,816,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"252",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,819,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"253",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,827,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"254",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,828,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"255",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,830,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"256",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,904,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"257",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,923,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"258",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,925,0,1,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,1,0,"n.d."
"259",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,926,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"260",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1002,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"261",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1009,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"262",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1023,0,0,0,2,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,2,0,"n.d."
"263",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1027,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"264",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1028,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"265",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1215,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"266",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1221,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"267",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,15,1230,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"268",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,101,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"269",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,102,1,0,0,0,0,"0",0,0,0,1,0,"0",1,0,0,1,0,"0"
"270",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,105,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"271",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,107,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"272",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,108,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"273",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,112,1,0,0,0,0,"1",1,0,0,0,0,"0",2,0,0,0,0,"1"
"274",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,120,0,1,0,0,0,"0",1,0,0,0,0,"0",1,1,0,0,0,"0"
"275",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,123,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"276",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,128,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"277",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,131,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"278",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,201,0,0,1,0,0,"0",0,0,1,0,0,"0",0,0,2,0,0,"0"
"279",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,208,1,0,0,1,0,"0",0,0,0,0,0,"0",1,0,0,1,0,"0"
"280",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,210,0,0,0,1,0,"1",0,0,0,0,0,"0",0,0,0,1,0,"1"
"281",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,212,0,0,0,0,0,"0",0,1,0,1,0,"0",0,1,0,1,0,"0"
"282",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,213,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"283",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,215,0,0,0,0,0,"0",0,0,1,0,0,"1",0,0,1,0,0,"1"
"284",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,217,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"285",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,220,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"286",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,221,0,1,0,1,0,"0",0,0,0,0,0,"0",0,1,0,1,0,"0"
"287",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,222,0,0,0,0,0,"0",0,0,1,0,0,"1",0,0,1,0,0,"1"
"288",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,224,0,0,0,0,1,"1",0,0,0,0,0,"0",0,0,0,0,1,"1"
"289",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,228,0,0,0,2,0,"0",0,0,0,0,0,"0",0,0,0,2,0,"0"
"290",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,301,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"291",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,304,0,0,1,0,1,"1",0,0,0,0,0,"0",0,0,1,0,1,"1"
"292",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,305,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"293",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,306,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"294",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,309,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"295",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,310,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"296",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,312,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"297",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,313,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"298",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,314,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"299",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,316,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"300",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,317,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"301",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,319,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"302",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,320,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"303",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,321,0,0,0,0,0,"2",0,0,0,1,0,"0",0,0,0,1,0,"2"
"304",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,324,0,0,0,0,0,"1",1,0,0,0,0,"0",1,0,0,0,0,"1"
"305",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,327,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"306",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,328,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"307",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,403,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"308",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,405,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"309",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,414,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"310",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,424,0,0,0,0,1,"0",0,0,1,0,0,"0",0,0,1,0,1,"0"
"311",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,427,1,0,1,0,0,"0",0,0,0,0,0,"0",1,0,1,0,0,"0"
"312",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,430,0,0,0,2,0,"0",0,0,0,0,0,"0",0,0,0,2,0,"0"
"313",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,502,1,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",1,0,0,1,0,"n.d."
"314",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,503,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"315",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,504,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"316",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,511,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"317",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,512,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"318",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,515,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"319",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,530,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"320",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,603,0,0,0,0,0,"n.d.",0,1,0,0,1,"n.d.",0,1,0,0,1,"n.d."
"321",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,614,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"322",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,625,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"323",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,708,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"324",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,712,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"325",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,714,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"326",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,724,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"327",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,730,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"328",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,731,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"329",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,804,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"330",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,805,0,1,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"331",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,807,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"332",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,822,0,1,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,1,1,0,0,"n.d."
"333",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,825,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"334",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,912,0,0,1,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,1,0,1,"n.d."
"335",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,16,913,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
