"","hypermean","hypersd","beta","theta_min","rr_healthy_25","rr_healthy_35","rr_healthy_30","metaanalysis_ifr_25","metaanalysis_ifr_30","metaanalysis_ifr_35","replications_25","replications_35","ifr_min_25","ifr_min_30","ifr_min_35","min_healthy_ifr_25","min_healthy_ifr_30","min_healthy_ifr_35","metaanalysis_healthy_ifr_25","metaanalysis_healthy_ifr_35"
"3948",-8.64870168485001,0.655331344992763,1.11551624095459,-10.0459086282629,1.63332163995955,2.04364708895734,1.83848436445845,0.00017532362189804,0.000306206815065754,0.000534745122009843,0.000355252682100516,0.000521970006548681,4.33609197061472e-05,7.57383251429073e-05,0.000132288596520909,2.65476919213665e-05,4.11960670468998e-05,6.47316247681502e-05,0.000107341761480844,0.000261662165106338
"3949",-8.75930418759526,0.505283562109921,1.12290058525603,-10.0308150190899,2.20725503221549,2.19063896734651,2.198946999781,0.000156969165643143,0.000275167900114804,0.000482328063022062,0.000104987307208262,0.000197232039334022,4.40203275751491e-05,7.71744662340649e-05,0.000135295438351086,1.99434713853453e-05,3.50961011073714e-05,6.17607193005279e-05,7.11151014958105e-05,0.000220176884558161
"3950",-8.79373727409906,0.589075718548203,1.12636192031386,-9.88545339842866,1.61032171654434,1.6937333390476,1.65202752779597,0.000151657033871441,0.000266317149895036,0.00046762536324034,0.000269291002696637,0.000502037811196272,5.09072958868579e-05,8.9402506007455e-05,0.000157002552781439,3.16131213805538e-05,5.41168379480518e-05,9.26961459409677e-05,9.41780964097584e-05,0.000276091491180832
"3951",-8.86368307345894,0.563810321164363,1.11558102658755,-9.99441625256324,2.30041572923232,3.63849430146161,2.96945501534696,0.000141413194345369,0.000246995710870335,0.000431374681612705,0.000263254629330533,0.000197488944732769,4.56520563625066e-05,7.97426897451154e-05,0.000139286927945481,1.98451331132835e-05,2.68543181603975e-05,3.82814748093817e-05,6.14728862041646e-05,0.000118558570076479
"3952",-8.81613735133193,0.531635411341554,1.10910143176429,-10.0522107240748,2.12890428604497,2.75482931555368,2.44186680079933,0.000148298168257604,0.000258182243815297,0.000449450213098276,0.000276488503493953,0.000552752956869597,4.30885260372769e-05,7.50215589876571e-05,0.000130617164986763,2.02397666817261e-05,3.0723034918653e-05,4.74138866786782e-05,6.96593873335231e-05,0.000163149931126656
"3953",-8.69943294040071,0.604696957799483,1.11346377446013,-10.0254718593827,2.87119255319313,1.82922126495458,2.35020690907385,0.000166652524166271,0.00029076596411065,0.000507265227562958,0.000150659683238133,0.000668249289540126,4.42561542751617e-05,7.7222692654371e-05,0.000134742792601394,1.5413857989407e-05,3.285782726458e-05,7.36612870093329e-05,5.80429633606191e-05,0.000277312120344039
"3954",-9.14355152885479,0.677214305510253,1.11418402322078,-9.97660703601849,1.73592256129327,2.40249284032668,2.06920770080998,0.000106895543412799,0.000186580809939708,0.00032564810022947,0.000227567737733077,0.000382606566072535,4.6472328458157e-05,8.11187727975469e-05,0.000141591470614339,2.67709686447849e-05,3.9202817950945e-05,5.89352310390594e-05,6.15785207222385e-05,0.000135545919123401
"3955",-8.59658454119643,0.607068876028171,1.10959324623841,-9.95539741810986,1.41488530017883,2.31431402970899,1.86459966494391,0.000184701553508944,0.000321629724007116,0.000560012493693336,0.000147952409549533,0.000402304648066598,4.74684685331331e-05,8.26675457911491e-05,0.000143963876699428,3.35493403791341e-05,4.43352786903112e-05,6.22058522963413e-05,0.000130541714926008,0.00024197774653933
"3956",-8.97071639844171,0.72420842529045,1.12226569463135,-9.76026907446677,1.72995306199048,2.11467925330741,1.92231615764895,0.000127060975143005,0.000222672995873699,0.000390203958933323,9.2926994994479e-05,0.000938482650506798,5.76957656996985e-05,0.000101116489054518,0.000177209022408812,3.33510584578023e-05,5.26013833115709e-05,8.37994802907592e-05,7.34476431382531e-05,0.000184521580907853
"3957",-8.83830316333578,0.634502264377962,1.1223480816389,-9.7675067768554,2.39214761710329,2.28388103728045,2.33801432719187,0.000145047653963837,0.00025420148526765,0.00044546109574432,0.000157249419994715,0.000127021333440849,5.72797122892197e-05,0.00010039148826237,0.000175945783886648,2.39448903068035e-05,4.2938782322582e-05,7.70380685397504e-05,6.06349093704671e-05,0.000195045665020607
"3958",-8.78280808329053,0.714442920132358,1.1117851732583,-9.8608418300915,1.9044444674191,2.43024402282672,2.16734424512291,0.00015332335759889,0.000267288269572524,0.000465923573719788,0.000261877959808947,0.000404090623071316,5.2175683385578e-05,9.0964593262043e-05,0.000158585725631906,2.73967995802401e-05,4.1970533046025e-05,6.52550625132074e-05,8.0508179798319e-05,0.000191718843599028
"3959",-8.9639197138453,0.800353700463915,1.11521554365587,-10.0060397201395,1.86666797118153,2.01311766755772,1.93989281936963,0.000127927399108157,0.000223402524842845,0.000390105106459969,0.000465226966935667,0.000272434461303609,4.51245169681894e-05,7.88068403609155e-05,0.000137627222626426,2.41738314820001e-05,4.06243270628343e-05,6.83652152302614e-05,6.85324873427725e-05,0.000193781572109114
"3960",-8.55504861156616,0.650569899059147,1.12885487731466,-10.0400960819503,2.32106292030101,2.25452818055787,2.28779555042944,0.000192533351739317,0.000338509046990033,0.000595095294341612,0.000253950229696817,0.000350361352022863,4.36136799464823e-05,7.66895322247557e-05,0.000134846149885254,1.87903910596384e-05,3.35211475563716e-05,5.98112505526044e-05,8.2950509465012e-05,0.000263955580361989
"3961",-8.97708205092716,0.79255806138907,1.11126854557012,-10.1076772158957,1.79644040601985,2.04500329470055,1.9207218503602,0.00012625481982349,0.000220047340714104,0.000383489978612568,0.000206189795794622,0.00255801679160806,4.07637243770551e-05,7.10509028298023e-05,0.000123838468314283,2.2691386945237e-05,3.69917709930139e-05,6.0556610659357e-05,7.02805500257131e-05,0.000187525359791033
"3962",-8.99982736463807,0.583225130300238,1.12102192725967,-10.0227609611724,1.66921075613794,2.52922942998968,2.09922009306381,0.000123415877463121,0.000216151161013365,0.000378541801668598,0.000245225202841337,0.000429582913703364,4.43762856389665e-05,7.77254567133982e-05,0.000136133412801107,2.65851903217064e-05,3.70258730707736e-05,5.38240664081083e-05,7.39366655824031e-05,0.000149666849982108
"3963",-8.69250931009789,0.597627403231978,1.10760873904801,-10.0340645284211,2.91687284699052,2.17076664278843,2.54381974488948,0.000167810173951544,0.000291929882464947,0.000507807302908705,8.68207686173471e-05,0.0001972758456168,4.38775215368045e-05,7.63382450087012e-05,0.000132810320608816,1.50426582982783e-05,3.00092980888541e-05,6.11812978838739e-05,5.75308499047813e-05,0.000233929936502252
"3964",-8.62446518307987,0.717208896219401,1.11479267376122,-9.83433066503023,1.9495839438361,2.13991681182934,2.04475037783272,0.000179623992370976,0.000313603064213374,0.000547460568540173,0.000620688922024957,0.000151843098900324,5.35773451787609e-05,9.35487486807551e-05,0.000163335965463446,2.74814251256807e-05,4.57506939208442e-05,7.63281846100436e-05,9.21345259017363e-05,0.000255832640555858
"3965",-8.96965895361621,0.738893846157321,1.11956346220208,-10.0917273378929,2.37569642562316,3.02353193154733,2.69961417858525,0.00012719538907886,0.000222607627341495,0.000389562933640992,0.000280966777737423,0.000707731731835156,4.14190864571694e-05,7.24931776002384e-05,0.000126877213634611,1.743450299897e-05,2.68531622686279e-05,4.1963245802296e-05,5.35402535892168e-05,0.000128843664449619
"3966",-8.91289977930884,0.580582361184324,1.10820899762474,-10.0637540214229,1.57637491387443,1.90771182689888,1.74204337038665,0.000134622712929624,0.000234271565424035,0.000407651255076309,0.000200243350692356,0.000226337958317078,4.25940231424252e-05,7.41275238335056e-05,0.000129003111307448,2.70202365995137e-05,4.25520541529644e-05,6.76219067725502e-05,8.54001873188573e-05,0.000213685971501772
"3967",-8.65404694256997,0.691349245086134,1.12521056354115,-10.0307325038544,2.00139101691145,2.02947411030335,2.0154325636074,0.000174389135144627,0.000306054379191951,0.000537074575991343,0.000205661341881279,0.000692674011487601,4.40239599127933e-05,7.72700217072888e-05,0.000135619475385254,2.19966810787086e-05,3.83391749754128e-05,6.68249349408961e-05,8.7133965162762e-05,0.00026463731331417
"3968",-8.7940803010251,0.649589540354519,1.11324787894001,-10.0542648618233,2.21753498771187,2.34192659099206,2.27973078935196,0.00015160502823234,0.000264486358438877,0.000461377533199518,0.00017444211737938,0.000390192952780313,4.30001109148557e-05,7.50229907433221e-05,0.000130890706808375,1.93909503810015e-05,3.29087061918605e-05,5.58901834548659e-05,6.83664650490009e-05,0.000197007683748138
"3969",-8.48584095977505,0.588279028060641,1.11771940612749,-9.9940844713556,1.7732017554332,2.59905851391722,2.18613013467521,0.000206327198244446,0.000360743973556246,0.000630654488571963,0.000222314882745116,0.000348123996215935,4.56672046780239e-05,7.98544763045858e-05,0.00013963136623966,2.57540939930252e-05,3.65277780302176e-05,5.37238255668252e-05,0.000116358557401743,0.00024264728369715
"3970",-8.88944147922948,0.637337272586882,1.12837678850097,-9.93096851530827,4.18486513444567,4.21851930041715,4.20169221743141,0.00013781762478693,0.00024226088501657,0.000425821376851298,5.24604649681017e-05,0.00111795886252088,4.86422939904765e-05,8.55109914164635e-05,0.000150320322351091,1.162338389118e-05,2.03515600361462e-05,3.56334324074864e-05,3.29323933649741e-05,0.000100940957366058
"3971",-8.92804213742892,0.594368692784805,1.1131263270518,-9.93426810133635,1.68540186546248,1.82931798146014,1.75735992346131,0.00013259983214963,0.000231319584648677,0.000403505920407805,0.000153558747606365,0.000748534531024674,4.84820668252234e-05,8.45819624961152e-05,0.000147557984650918,2.87658794135248e-05,4.8130130525295e-05,8.06628405484425e-05,7.86754986255127e-05,0.000220577244906176
"3972",-8.81252467761853,0.68776824381911,1.12087166235415,-10.0028981662759,1.83822572819734,2.88278310670786,2.3605044174526,0.000148834810185566,0.000260645444109968,0.000456414334009853,0.0001589066898343,0.000375988856337077,4.52664945501267e-05,7.92786562982125e-05,0.000138843194774947,2.46251011808639e-05,3.35854725422493e-05,4.81629000988237e-05,8.09665580796333e-05,0.000158324201688235
"3973",-8.83890471418508,0.667955943106535,1.1069933130591,-9.98092005318275,2.73587953828178,2.74627960166219,2.74107956997198,0.000144960439307372,0.00025210618362173,0.000438412675378597,0.000173126326958593,0.000342083526318611,4.6272333383615e-05,8.04798367774054e-05,0.000139972200613102,1.69131472113994e-05,2.93606350063847e-05,5.09679351397374e-05,5.29849495487701e-05,0.000159638761877431
"3974",-9.1324523818336,0.729960481216807,1.12629262298498,-9.94000451961164,2.14250172189375,2.44863224231615,2.29556698210495,0.000108088472524858,0.000189808308700155,0.000333291489879128,7.13086030521143e-05,0.000236869524929432,4.82047629434066e-05,8.46536048189422e-05,0.000148658241771109,2.24992878422513e-05,3.68769918189527e-05,6.07107262585473e-05,5.0449654915245e-05,0.000136113330584861
"3975",-8.6365199151165,0.687423728249873,1.11137446570824,-10.0047172153733,1.88369169307482,1.90159153155805,1.89264161231644,0.000177472054137894,0.000309317578199154,0.00053905947267596,0.000522369412748779,0.00219353860213072,4.5184231137909e-05,7.87597289749822e-05,0.000137281082052588,2.39870629063258e-05,4.16136517671652e-05,7.21927289716672e-05,9.421502191168e-05,0.00028347805705376
"3976",-8.8756932603977,0.519946254456668,1.118299025068,-9.97580872463171,1.25790373021568,1.96287240681055,1.61038806851312,0.000139725189671041,0.000244379513643475,0.000427386537905254,0.000191497141344858,0.000251086418190775,4.65094409333481e-05,8.1350745018698e-05,0.000142288766486573,3.69737681955784e-05,5.05162368060822e-05,7.24900742365504e-05,0.000111077808511692,0.000217735262069178
"3977",-8.86449984555851,0.783778234115279,1.11793683358308,-10.1296868902214,2.18582192174888,2.41259387376315,2.29920789775602,0.000141297755463985,0.000247084902841334,0.000432038806394597,0.000172509513891765,0.000190764909878798,3.98763649237886e-05,6.973639484625e-05,0.000121953343412845,1.82431901368633e-05,3.03306173027291e-05,5.05486417498949e-05,6.46428485587394e-05,0.00017907647494798
"3978",-8.81142392771465,0.768976068149617,1.11901429949859,-10.0890472979255,2.43105375239297,3.14563944972249,2.78834660105773,0.000148998705865657,0.00026069028514043,0.00045606929305505,0.000117900425203147,0.000664378354801322,4.15302355296799e-05,7.26677541512705e-05,0.000127147827248592,1.70832238854448e-05,2.60612343256411e-05,4.04203435520269e-05,6.12897619885996e-05,0.000144984604988752
"3979",-8.79150163603535,0.805470498398143,1.11999953149047,-10.0356351277314,1.89891132668436,2.3063067653992,2.10260904604178,0.000151996411796323,0.000266065518008238,0.000465700463136917,0.000155900258465042,0.000299003820613366,4.38086646382268e-05,7.66920843993307e-05,0.00013425496255689,2.30704109363126e-05,3.64747238882595e-05,5.82121010834617e-05,8.00439755455668e-05,0.000201924769993166
"3980",-8.72484760377507,0.678285243255286,1.12646370902026,-10.075426455389,1.92400963525326,1.49358110631025,1.70879537078176,0.000162471153621364,0.000285319455359675,0.000501009732943553,0.000345796674933131,0.000321373971391462,4.20997583989942e-05,7.39391172892882e-05,0.000129854935707777,2.18812617294676e-05,4.32697317382489e-05,8.69420047958234e-05,8.4444043649489e-05,0.000335441932699089
"3981",-8.82785702843932,0.624625630769472,1.11962047424695,-10.0741328133385,2.25061177171477,2.09467987821609,2.17264582496543,0.000146570559632238,0.000256520148605218,0.000448911153525784,0.000200395905467743,0.000141057078293523,4.21542533618585e-05,7.37819555576703e-05,0.000129136382445799,1.87301310211048e-05,3.39594952430152e-05,6.16496982611856e-05,6.51247636195218e-05,0.00021431014743317
"3982",-8.55535385349018,0.722370794472681,1.12099380874294,-9.8592315894423,1.81404803092435,2.22125305067227,2.01765054079831,0.000192474602766964,0.000337078713167348,0.00059025820734939,0.000236108600989718,0.000691301391061364,5.22597620765361e-05,9.15316063382418e-05,0.000160310483051499,2.88083673561318e-05,4.53654408865204e-05,7.21711931934008e-05,0.000106102263824232,0.000265732086297302
"3983",-8.87593716527794,0.621516528676081,1.12237494189031,-10.0046610847829,1.84762715630156,2.02168755234157,1.93465735432157,0.000139691118931192,0.000244818229659511,0.000429026726187191,0.000262654605203157,0.00050158754912678,4.51867673120526e-05,7.91985303498795e-05,0.000138807155353442,2.4456648170567e-05,4.0936722036576e-05,6.86590542602255e-05,7.56056861660419e-05,0.000212212181694585
"3984",-8.75243217830332,0.659729931111506,1.11127354997961,-10.0261084632262,2.81804816368769,1.73331093061368,2.27567954715069,0.000158051403032649,0.000275459236970998,0.000480041123053758,0.000127564287186956,0.000202668564780893,4.42279908487413e-05,7.70890908979698e-05,0.000134362486819611,1.56945475306798e-05,3.38751960901046e-05,7.75178212094001e-05,5.60854158098645e-05,0.000276950381247407
"3985",-8.75980867177898,0.756460919960277,1.11468219669274,-9.95443005487772,1.58349721184716,2.04782721323995,1.81566221254356,0.000156890009573795,0.00027390163494405,0.000478141076207435,0.000146369523164536,0.000699449240668777,4.75144078188575e-05,8.29583470984728e-05,0.000144838285988903,3.00059939880989e-05,4.56904078993067e-05,7.07277865302651e-05,9.90781722885264e-05,0.000233487021324884
"3986",-8.90742901754341,0.646438822794528,1.1113921369449,-10.082087335368,1.87342888632476,1.74148281977029,1.80745585304753,0.000135361120011282,0.00023593153323507,0.000411192880454937,0.000208601598074789,0.000489122018063456,4.18202805061153e-05,7.28969202206156e-05,0.000127063668524324,2.2322854532342e-05,4.03312313812285e-05,7.29629181992645e-05,7.22531402175769e-05,0.000236116529997795
"3987",-8.91610552145202,0.768299534885198,1.11485080058875,-9.92881701775146,1.46694983241915,2.34251703425216,1.90473343333565,0.000134191896050839,0.000234298539214691,0.000409053804858085,0.0003317447140986,0.000493428011261945,4.87470553220543e-05,8.51175991129263e-05,0.000148620445352651,3.32302129525899e-05,4.46874074992555e-05,6.34447661124897e-05,9.14768133750993e-05,0.000174621485725364
"3988",-8.77046722609735,0.47945187070171,1.11589552469563,-10.0023506126002,1.33755148110176,2.27173915223525,1.80464531666851,0.00015522692722965,0.000271162939916587,0.000473648315570329,0.000275270127670823,0.000746295416182605,4.52912860497406e-05,7.91249761945223e-05,0.000138229760346503,3.38613404341143e-05,4.38451675039349e-05,6.08475494250711e-05,0.000116053048740813,0.000208495907245464
"3989",-8.68197868866705,0.626149223569113,1.11919848423903,-9.99868172703676,2.00898904793766,2.22311810556887,2.11605357675327,0.000169586355415256,0.000296733471610325,0.000519159448890081,0.000410163225268583,0.00182649877731543,4.54577522275768e-05,7.95470382543838e-05,0.000139196709471716,2.26271777211736e-05,3.75921664405282e-05,6.26132768758577e-05,8.44137779592906e-05,0.000233527605928626
"3990",-8.83634024012884,0.739043334222057,1.12204317192058,-9.99908893250312,2.4354848497927,1.79584854432112,2.11566669705691,0.000145332609572684,0.000254662008564818,0.000446199959048528,0.000127592443031716,0.000125303116447053,4.54392461916266e-05,7.9627824072896e-05,0.000139536365416739,1.86571664346401e-05,3.76372252697771e-05,7.76994061431211e-05,5.96729680273125e-05,0.000248461909808326
"3991",-8.92761658315207,0.60847448005052,1.12565268250824,-9.93825655211177,2.24453878395493,2.1592355484996,2.20188716622726,0.000132656265096516,0.000232871643918604,0.000408763933547528,0.000327881670917745,0.000752519129436762,4.82890929150677e-05,8.4774566032403e-05,0.000148823025882234,2.15140381000596e-05,3.85008674979729e-05,6.89239420801717e-05,5.91017923347142e-05,0.000189309560891385
"3992",-8.83355103598764,0.813236479021357,1.1058683114131,-9.90406037172913,1.74056786805081,1.74575052234631,1.74315919519856,0.000145738478574893,0.00025331666057647,0.000440269688146435,0.000145301159822835,0.000184516122463522,4.99688702290645e-05,8.68599870644106e-05,0.00015098303857843,2.87083722193623e-05,4.98290616850496e-05,8.64860337406668e-05,8.37304199681102e-05,0.000252195077424182
"3993",-8.76394204884082,0.513505628764645,1.11760173440508,-9.89565242152358,1.81059674179076,2.00396961089475,1.90728317634276,0.000156242963492234,0.000273170507139794,0.000477561318861968,0.000187090510044293,0.000229538704280461,5.03907559424712e-05,8.81086657794932e-05,0.000154054402739935,2.78310209995366e-05,4.61959015170694e-05,7.68746202050195e-05,8.62936289931146e-05,0.000238307665079184
"3994",-8.76759656335093,0.582277959896746,1.119873764982,-9.75523231015509,1.85908244223698,2.22867542204502,2.043878932141,0.000155673102120728,0.000272483580268842,0.000476901868816663,9.87063962025104e-05,0.000543211823268036,5.79870818517983e-05,0.000101505564494358,0.000177678247936439,3.11912374267944e-05,4.9663198195418e-05,7.97236987400355e-05,8.37365243111068e-05,0.000213984443001153
"3995",-8.98736134805829,0.796543516742703,1.12071782096514,-9.9017506887239,1.31098080951107,1.7588693298719,1.53492506969149,0.000124963817859749,0.000218828707827537,0.000383171927573185,0.000258096789070852,0.000781437083985667,5.00844100779181e-05,8.7709574461801e-05,0.000153595739495441,3.82037705773871e-05,5.71425773112366e-05,8.73264073043035e-05,9.53208597358144e-05,0.000217851275854069
"3996",-8.7193389340059,0.6496130950075,1.12407221123503,-9.76987085507443,2.2659699699419,1.72049282340416,1.99323139667303,0.000163368476597746,0.000286552319687373,0.000502573116964012,0.000125218706117176,0.000829216825717787,5.71444662362625e-05,0.0001002408271907,0.000175833243436604,2.52185452562408e-05,5.02906121978689e-05,0.000102199347213027,7.20964879344513e-05,0.000292109975774047
"3997",-8.88630323133032,0.687755344244425,1.12612387815233,-9.87560329681925,1.94506085244826,2.89478857779136,2.41992471511981,0.000138250750136008,0.000242748635854334,0.000426198378693417,0.000412090767936223,0.000275718541011403,5.14111897730975e-05,9.02766567714066e-05,0.00015851870643504,2.6431661358248e-05,3.73055641803043e-05,5.47600289883641e-05,7.107785340597e-05,0.000147229535850454
"3998",-8.63655969228137,0.600200724597791,1.11852170532312,-9.86343961861176,1.68699348491125,2.59562982714275,2.141311656027,0.000177464996195896,0.000310412251604362,0.000542902378065571,9.31272990593475e-05,0.000598760970712104,5.20403249402901e-05,9.10347000596666e-05,0.000159243326643749,3.08479703127175e-05,4.25135219356965e-05,6.13505535259792e-05,0.00010519601752062,0.000209160170833448
"3999",-8.61844566921859,0.684186955258623,1.11258696581411,-10.0465834113179,1.8050184637434,1.83208843609426,1.81855344991883,0.000180708306339524,0.000315148253371247,0.000549551313795602,6.98590040785977e-05,0.00056968443669201,4.33316716292936e-05,7.55764744491848e-05,0.000131812741585097,2.40062207116866e-05,4.15585664818145e-05,7.19467133726919e-05,0.00010011438108215,0.000299958944649617
"4000",-8.80677770383733,0.583013478077579,1.11228849275312,-10.0759493539711,1.50032251488868,3.03480883780637,2.26756567634753,0.000149692494080814,0.000261024961705724,0.000455122275861573,7.89251212593693e-05,0.000521604102072878,4.20777511755904e-05,7.33785801232201e-05,0.000127960513499879,2.80458039908255e-05,3.23600682831883e-05,4.21642747002055e-05,9.97735437516384e-05,0.000149967362092746
"4001",-8.88644659876196,0.704868328148214,1.11492166528871,-10.1230110810289,1.64379120052969,2.68480331905438,2.16429725979203,0.000138230933641421,0.000241358505831363,0.000421392264029291,0.000193743208361547,0.000637406778882866,4.01434517592934e-05,7.00977158543948e-05,0.000122400534169466,2.44212596748041e-05,3.2388210786318e-05,4.55901306813704e-05,8.40927567910559e-05,0.000156954612294546
"4002",-8.79874276860236,0.815379780610159,1.11194035415719,-10.0803958909697,1.66651590937617,1.96219854571797,1.81435722754707,0.000150899926402341,0.00026308438794966,0.000458632577951738,0.00016906440152374,9.46132563612898e-05,4.18910740768923e-05,7.30403334126913e-05,0.000127348530782477,2.51369181903421e-05,4.02568646922076e-05,6.49009403561045e-05,9.05481463173232e-05,0.000233734032140934
"4003",-8.76213569973631,0.598814279548393,1.10875605993113,-10.0147211348329,1.53285436139843,2.02209815450575,1.77747625795209,0.000156525403669346,0.000272456888482068,0.000474213002292219,0.000172351796769134,0.000328609329784379,4.47344853109453e-05,7.78738006685361e-05,0.000135559399163556,2.91837805583395e-05,4.38114435116327e-05,6.70389807050145e-05,0.000102113682559214,0.000234515323222837
"4004",-8.76115379371122,0.532618309763177,1.1190968086481,-10.0443798406713,1.56002633193991,1.82922228918694,1.69462431056343,0.000156679148294796,0.000274137825630367,0.000479610275263214,6.76317917684865e-05,0.000155370406367048,4.34272571583948e-05,7.5990104558012e-05,0.000132966145532966,2.7837515476032e-05,4.4841859097812e-05,7.26899876078304e-05,0.00010043365620628,0.000262193544271971
"4005",-8.94041171557042,0.85692975349128,1.1272286356244,-10.0320052695427,1.88030471906612,3.01812818038932,2.44921644972772,0.00013096994427633,0.000230092877091439,0.000404205410627128,0.00027252310453683,0.000181789670752881,4.3967965832006e-05,7.72496475727393e-05,0.000135720577400476,2.33834257746496e-05,3.15405555851657e-05,4.49684603464948e-05,6.96535742043869e-05,0.000133925859495798
"4006",-8.89159546584514,0.624735314433366,1.11508556904092,-9.96147437540649,1.83068385106471,1.527112014482,1.67889793277336,0.000137521127731871,0.000240138948729492,0.000419297744720817,0.000150350026548115,0.000354312558312827,4.71808929641285e-05,8.23926777744166e-05,0.000143879747155933,2.57722779040677e-05,4.90754537045102e-05,9.42168916173034e-05,7.51200856728428e-05,0.000274569082519492
"4007",-8.75700645645106,0.633786026442545,1.1310459805754,-9.88550815468307,2.45286393613572,2.95616259956069,2.70451326784821,0.000157330196456007,0.000276925946005343,0.00048738900100919,0.000102323246011511,0.0012453500572297,5.09045086122197e-05,8.96072097178062e-05,0.000157730935338684,2.07530910550283e-05,3.31324718510627e-05,5.3356650734342e-05,6.4141428367962e-05,0.000164872189737337
"4008",-8.60078478639962,0.69391879735996,1.11478900631536,-9.94937405073242,2.70090028538788,2.83649322870643,2.76869675704716,0.000183927531064245,0.000321114933784983,0.000560569959378767,9.30898405019082e-05,0.000698390044849629,4.77552376947595e-05,8.33832644906113e-05,0.000145587883570564,1.76812294600877e-05,3.0116430872531e-05,5.13267164177081e-05,6.80986010699137e-05,0.000197627815115361
"4009",-8.81077158792123,0.614642779724825,1.11373066294324,-9.89936237306142,1.34812531015127,2.21837378749906,1.78324954882517,0.000149095920864026,0.000260172297795443,0.000453962941007528,0.000178706144218439,0.00041710609488313,5.02041644023031e-05,8.76126943260977e-05,0.000152891106389147,3.72399835714603e-05,4.91309219081638e-05,6.89203538424029e-05,0.000110595001622881,0.000204637714151552
"4010",-8.74459555032943,0.602722163937949,1.11023199230847,-9.86595441972619,1.87362667360057,2.03190269883964,1.9527646862201,0.00015929466089019,0.000277481283482114,0.000483312561950493,0.000160564268521133,0.000606671741493864,5.19096250775645e-05,9.04305090356835e-05,0.000157532310904585,2.77054259575677e-05,4.63089637342462e-05,7.75294560091621e-05,8.5019424165259e-05,0.000237862060140232
"4011",-8.71485104469736,0.732311728010565,1.11511568357581,-9.89163585439112,1.92818425313887,2.97493028520446,2.45155726917167,0.000164103183328194,0.000286555077113579,0.000500333431017328,0.000186115977108751,0.000435345807213895,5.05935505529901e-05,8.83533564215488e-05,0.000154290329634829,2.62389605509065e-05,3.60396869094564e-05,5.18635110214778e-05,8.51076255088445e-05,0.000168183245673248
"4012",-8.86048054886611,0.601723212360014,1.1129354571607,-9.90237499657691,1.65935846976463,1.74730845982966,1.70333346479714,0.000141866735179718,0.000247460320200859,0.000431614901161427,0.000178572569766089,0.000223713043122189,5.00531533103975e-05,8.73144501192486e-05,0.000152310118680243,3.01641593558125e-05,5.12609256635765e-05,8.71684205632996e-05,8.54949293746282e-05,0.000247017004200566
"4013",-8.85166748082323,0.687441237374874,1.11721687478408,-9.91832492129771,1.95500157739744,1.93245590223919,1.94372873981832,0.000143122362263088,0.000250185163588699,0.000437301354105055,0.000113961044222912,0.000397020181591928,4.92611813467693e-05,8.61170961478379e-05,0.000150543481583336,2.51975148850505e-05,4.43050999780388e-05,7.79026736956314e-05,7.32083103756962e-05,0.000226293057243036
"4014",-8.73026972431262,0.590862573304043,1.11571855853561,-9.97704362176976,1.3987063563914,2.06321755407534,1.73096195523337,0.000161592741376372,0.00028225694713313,0.000492978859494687,0.000117799790412642,0.000255059282309293,4.64520446723245e-05,8.11455995665876e-05,0.000141746994234596,3.3210719648239e-05,4.68789041383914e-05,6.87019136467758e-05,0.000115530140145551,0.000238936925735697
"4015",-8.70756250104314,0.730629936293662,1.11296154950239,-9.96790250510353,1.60673045621731,2.18962381259193,1.89817713440462,0.000165303427531449,0.000288340031913091,0.000502907658765853,0.000474588092639101,0.00020489212494811,4.68785949289253e-05,8.17779008513356e-05,0.000142654687533184,2.91763903195627e-05,4.30823337659612e-05,6.51503179280459e-05,0.000102881866022891,0.000229677653245168
"4016",-9.10287378436023,0.710018534240792,1.12392433359257,-9.87516851018277,2.29890958595332,2.22857719372107,2.2637433898372,0.0001113329692882,0.000195273989619672,0.000342481816821083,7.70973982517483e-05,0.000184291368994497,5.14335463815123e-05,9.02166494608776e-05,0.000158239250217662,2.23730183630443e-05,3.9852860472567e-05,7.10046080806603e-05,4.84285984835858e-05,0.000153677340765226
"4017",-8.81980629256025,0.649016134494609,1.12138153917617,-9.880646141497,2.84770178772354,2.85678035733493,2.85224107252924,0.00014775514815074,0.000258820864779606,0.000453335453250702,0.000167645030466297,0.000364152342783911,5.11525969598296e-05,8.96098791399283e-05,0.000156975378458217,1.79627646336947e-05,3.14173580918482e-05,5.49483540290994e-05,5.18857517973662e-05,0.000158687542108983
"4018",-8.75298315145104,0.656803971365798,1.1142637720071,-10.0037875831829,1.88325149304874,2.21399765732655,2.04862457518765,0.000157964358691233,0.000275719359536883,0.000481212927934914,0.000118202701680597,0.000206735596407008,4.52262534835938e-05,7.89469344335768e-05,0.000137806280024333,2.40149834743411e-05,3.85365553990514e-05,6.22431914362263e-05,8.38785256638818e-05,0.000217350242599619
"4019",-8.76800575128191,0.713472562269325,1.13024759315613,-10.0308443008354,2.0362289020473,2.19196894514692,2.11409892359711,0.000155609425507152,0.000273788189817638,0.000481675479531417,0.000169419858486379,0.000471868542863775,4.40190386587318e-05,7.74561983891848e-05,0.000136288989218256,2.16179225304549e-05,3.66379252761712e-05,6.2176514644518e-05,7.64203991755035e-05,0.000219745576504567
